Ac-No,Name,sTime,Verify Mod,Machine,Exception
30,30,10/10/2018 17:31,Fingerpint,1,
30,30,10/11/2018 8:12,Fingerpint,1,
30,30,10/11/2018 17:30,Fingerpint,1,
30,30,10/12/2018 8:02,Fingerpint,1,
30,30,10/12/2018 17:31,Fingerpint,1,
30,30,10/15/2018 8:11,Fingerpint,1,
30,30,10/15/2018 17:37,Fingerpint,1,
30,30,10/16/2018 8:11,Fingerpint,1,
30,30,10/16/2018 17:34,Fingerpint,1,
30,30,10/17/2018 8:10,Fingerpint,1,
30,30,10/17/2018 17:32,Fingerpint,1,
30,30,10/18/2018 8:11,Fingerpint,1,
30,30,10/18/2018 17:31,Fingerpint,1,
30,30,10/19/2018 8:08,Fingerpint,1,
30,30,10/19/2018 17:34,Fingerpint,1,
31,31,9/21/2018 8:34,Fingerpint,1,
31,31,9/21/2018 16:35,Fingerpint,1,
31,31,9/22/2018 8:32,Fingerpint,1,
31,31,9/22/2018 12:37,Fingerpint,1,
31,31,9/25/2018 8:34,Fingerpint,1,
31,31,9/25/2018 16:23,Fingerpint,1,
31,31,9/26/2018 8:34,Fingerpint,1,
31,31,9/26/2018 16:26,Fingerpint,1,
31,31,9/27/2018 8:29,Fingerpint,1,
31,31,9/28/2018 12:18,Fingerpint,1,
31,31,9/28/2018 12:59,Fingerpint,1,
31,31,9/28/2018 16:16,Fingerpint,1,
31,31,9/29/2018 8:25,Fingerpint,1,
31,31,9/29/2018 12:04,Fingerpint,1,
31,31,10/1/2018 8:28,Fingerpint,1,
31,31,10/1/2018 16:14,Fingerpint,1,
31,31,10/3/2018 8:33,Fingerpint,1,
31,31,10/3/2018 17:19,Fingerpint,1,
31,31,10/4/2018 8:30,Fingerpint,1,
31,31,10/4/2018 15:17,Fingerpint,1,
31,31,10/5/2018 8:42,Fingerpint,1,
31,31,10/5/2018 11:44,Fingerpint,1,
31,31,10/5/2018 11:55,Fingerpint,1,
31,31,10/5/2018 16:13,Fingerpint,1,
31,31,10/6/2018 8:22,Fingerpint,1,
31,31,10/6/2018 12:17,Fingerpint,1,
31,31,10/8/2018 8:28,Fingerpint,1,
31,31,10/8/2018 16:16,Fingerpint,1,
31,31,10/9/2018 8:23,Fingerpint,1,
31,31,10/9/2018 16:17,Fingerpint,1,
31,31,10/10/2018 8:33,Fingerpint,1,
31,31,10/10/2018 16:15,Fingerpint,1,
31,31,10/11/2018 8:29,Fingerpint,1,
31,31,10/11/2018 16:10,Fingerpint,1,
31,31,10/12/2018 8:30,Fingerpint,1,
31,31,10/12/2018 16:15,Fingerpint,1,
31,31,10/13/2018 8:30,Fingerpint,1,
31,31,10/13/2018 12:24,Fingerpint,1,
31,31,10/15/2018 8:23,Fingerpint,1,
31,31,10/15/2018 16:18,Fingerpint,1,
31,31,10/16/2018 8:29,Fingerpint,1,
31,31,10/16/2018 16:38,Fingerpint,1,
31,31,10/18/2018 8:36,Fingerpint,1,
31,31,10/18/2018 16:20,Fingerpint,1,
31,31,10/19/2018 8:30,Fingerpint,1,
31,31,10/19/2018 16:16,Fingerpint,1,
31,31,10/20/2018 8:31,Fingerpint,1,
31,31,10/20/2018 12:14,Fingerpint,1,
33,33,9/21/2018 8:24,Fingerpint,1,
33,33,9/21/2018 17:35,Fingerpint,1,
33,33,9/22/2018 8:28,Fingerpint,1,
33,33,9/25/2018 8:07,Fingerpint,1,
33,33,9/26/2018 8:29,Fingerpint,1,
33,33,9/26/2018 17:41,Fingerpint,1,
33,33,9/27/2018 8:26,Fingerpint,1,
33,33,9/28/2018 18:44,Fingerpint,1,
33,33,10/1/2018 7:54,Fingerpint,1,
33,33,10/1/2018 17:53,Fingerpint,1,
33,33,10/2/2018 8:18,Fingerpint,1,
33,33,10/2/2018 17:33,Fingerpint,1,
33,33,10/3/2018 7:53,Fingerpint,1,
33,33,10/3/2018 18:57,Fingerpint,1,
33,33,10/4/2018 8:24,Fingerpint,1,
33,33,10/4/2018 18:09,Fingerpint,1,
33,33,10/5/2018 8:06,Fingerpint,1,
33,33,10/5/2018 13:10,Fingerpint,1,
33,33,10/5/2018 13:26,Fingerpint,1,
33,33,10/5/2018 17:38,Fingerpint,1,
33,33,10/9/2018 10:15,Fingerpint,1,
33,33,10/9/2018 17:45,Fingerpint,1,
33,33,10/11/2018 9:52,Fingerpint,1,
33,33,10/11/2018 17:41,Fingerpint,1,
33,33,10/12/2018 8:01,Fingerpint,1,
33,33,10/12/2018 17:42,Fingerpint,1,
33,33,10/15/2018 8:08,Fingerpint,1,
33,33,10/15/2018 17:58,Fingerpint,1,
33,33,10/16/2018 11:02,Fingerpint,1,
33,33,10/16/2018 17:53,Fingerpint,1,
33,33,10/17/2018 8:31,Fingerpint,1,
33,33,10/17/2018 17:50,Fingerpint,1,
33,33,10/19/2018 8:10,Fingerpint,1,
33,33,10/19/2018 19:07,Fingerpint,1,
33,33,10/20/2018 8:18,Fingerpint,1,
33,33,10/20/2018 14:02,Fingerpint,1,
34,34,9/21/2018 8:35,Fingerpint,1,
34,34,9/21/2018 17:52,Fingerpint,1,
34,34,9/22/2018 8:43,Fingerpint,1,
34,34,9/22/2018 13:03,Fingerpint,1,
34,34,9/25/2018 8:29,Fingerpint,1,
34,34,9/25/2018 17:27,Fingerpint,1,
34,34,9/26/2018 8:33,Fingerpint,1,
34,34,9/26/2018 11:07,Fingerpint,1,
34,34,9/26/2018 11:27,Fingerpint,1,
34,34,9/26/2018 17:55,Fingerpint,1,
34,34,9/27/2018 8:32,Fingerpint,1,
34,34,9/28/2018 12:36,Fingerpint,1,
34,34,9/28/2018 17:37,Fingerpint,1,
34,34,9/29/2018 8:42,Fingerpint,1,
34,34,9/29/2018 13:31,Fingerpint,1,
34,34,10/1/2018 17:51,Fingerpint,1,
34,34,10/2/2018 8:31,Fingerpint,1,
34,34,10/2/2018 17:25,Fingerpint,1,
34,34,10/3/2018 8:29,Fingerpint,1,
34,34,10/3/2018 18:37,Fingerpint,1,
34,34,10/4/2018 8:29,Fingerpint,1,
34,34,10/4/2018 17:13,Fingerpint,1,
34,34,10/5/2018 8:43,Fingerpint,1,
34,34,10/5/2018 17:11,Fingerpint,1,
34,34,10/8/2018 8:31,Fingerpint,1,
34,34,10/8/2018 17:29,Fingerpint,1,
34,34,10/9/2018 7:51,Fingerpint,1,
34,34,10/9/2018 10:55,Fingerpint,1,
34,34,10/9/2018 12:00,Fingerpint,1,
34,34,10/9/2018 17:08,Fingerpint,1,
34,34,10/10/2018 8:30,Fingerpint,1,
34,34,10/10/2018 17:20,Fingerpint,1,
34,34,10/11/2018 8:37,Fingerpint,1,
34,34,10/11/2018 12:46,Fingerpint,1,
34,34,10/12/2018 8:42,Fingerpint,1,
34,34,10/12/2018 17:25,Fingerpint,1,
34,34,10/15/2018 8:37,Fingerpint,1,
34,34,10/15/2018 17:48,Fingerpint,1,
34,34,10/16/2018 8:26,Fingerpint,1,
34,34,10/16/2018 8:35,Fingerpint,1,
34,34,10/16/2018 18:28,Fingerpint,1,
34,34,10/17/2018 8:26,Fingerpint,1,
34,34,10/17/2018 13:43,Fingerpint,1,
34,34,10/18/2018 8:37,Fingerpint,1,
34,34,10/18/2018 9:53,Fingerpint,1,
34,34,10/18/2018 11:39,Fingerpint,1,
34,34,10/18/2018 17:03,Fingerpint,1,
34,34,10/19/2018 8:34,Fingerpint,1,
34,34,10/19/2018 17:45,Fingerpint,1,
34,34,10/20/2018 8:43,Fingerpint,1,
34,34,10/20/2018 13:00,Fingerpint,1,
36,36,9/21/2018 8:21,Fingerpint,1,
36,36,9/21/2018 17:33,Fingerpint,1,
36,36,9/22/2018 8:30,Fingerpint,1,
36,36,9/22/2018 13:43,Fingerpint,1,
36,36,9/25/2018 8:12,Fingerpint,1,
36,36,9/25/2018 17:35,Fingerpint,1,
36,36,9/26/2018 8:16,Fingerpint,1,
36,36,9/26/2018 17:39,Fingerpint,1,
36,36,9/27/2018 8:23,Fingerpint,1,
36,36,9/28/2018 17:57,Fingerpint,1,
36,36,9/29/2018 8:31,Fingerpint,1,
36,36,9/29/2018 15:43,Fingerpint,1,
36,36,10/1/2018 8:25,Fingerpint,1,
36,36,10/1/2018 17:32,Fingerpint,1,
36,36,10/2/2018 8:32,Fingerpint,1,
36,36,10/2/2018 17:34,Fingerpint,1,
36,36,10/3/2018 7:52,Fingerpint,1,
36,36,10/3/2018 17:51,Fingerpint,1,
36,36,10/4/2018 8:15,Fingerpint,1,
36,36,10/4/2018 17:00,Fingerpint,1,
36,36,10/5/2018 8:12,Fingerpint,1,
36,36,10/5/2018 9:47,Fingerpint,1,
36,36,10/5/2018 11:37,Fingerpint,1,
36,36,10/6/2018 8:56,Fingerpint,1,
36,36,10/6/2018 13:15,Fingerpint,1,
36,36,10/8/2018 8:39,Fingerpint,1,
36,36,10/8/2018 9:35,Fingerpint,1,
36,36,10/8/2018 11:01,Fingerpint,1,
36,36,10/8/2018 17:32,Fingerpint,1,
36,36,10/9/2018 8:46,Fingerpint,1,
36,36,10/9/2018 17:33,Fingerpint,1,
36,36,10/10/2018 17:32,Fingerpint,1,
36,36,10/11/2018 8:21,Fingerpint,1,
36,36,10/11/2018 17:32,Fingerpint,1,
36,36,10/12/2018 8:30,Fingerpint,1,
36,36,10/12/2018 17:35,Fingerpint,1,
36,36,10/13/2018 8:19,Fingerpint,1,
36,36,10/13/2018 13:47,Fingerpint,1,
36,36,10/15/2018 8:17,Fingerpint,1,
